,Data,Temperatura Mínima,Temperatura Máxima
8670,1984-09-17,-,-
8671,1984-09-18,-,-
8672,1984-09-19,-,-
8673,1984-09-20,-,-
8674,1984-09-21,-,-
8675,1984-09-22,-,-
8676,1984-09-23,-,-
8677,1984-09-24,-,-
8678,1984-09-25,-,-
8679,1984-09-26,-,-
8680,1984-09-27,-,-
8681,1984-09-28,-,-
8682,1984-09-29,-,-
8683,1984-09-30,-,-
8684,1984-10-01,-,-
8685,1984-10-02,-,-
8686,1984-10-03,-,-
8687,1984-10-04,-,-
8688,1984-10-05,-,-
8689,1984-10-06,-,-
8690,1984-10-07,-,-
8691,1984-10-08,-,-
8692,1984-10-09,-,-
8693,1984-10-10,-,-
8694,1984-10-11,-,-
8695,1984-10-12,-,-
8696,1984-10-13,-,-
8697,1984-10-14,-,-
8698,1984-10-15,-,-
8699,1984-10-16,-,-
8700,1984-10-17,-,-
8701,1984-10-18,-,-
8702,1984-10-19,-,-
8703,1984-10-20,-,-
8704,1984-10-21,-,-
8705,1984-10-22,-,-
8706,1984-10-23,-,-
8707,1984-10-24,-,-
8708,1984-10-25,-,-
8709,1984-10-26,-,-
8710,1984-10-27,-,-
8711,1984-10-28,-,-
8712,1984-10-29,-,-
8713,1984-10-30,-,-
8714,1984-10-31,-,-
8715,1984-11-01,-,-
8716,1984-11-02,-,-
8717,1984-11-03,-,-
8718,1984-11-04,-,-
8719,1984-11-05,-,-
8720,1984-11-06,-,-
8721,1984-11-07,-,-
8722,1984-11-08,-,-
8723,1984-11-09,-,-
8724,1984-11-10,-,-
8725,1984-11-11,-,-
8726,1984-11-12,-,-
8727,1984-11-13,-,-
8728,1984-11-14,-,-
8729,1984-11-15,-,-
8730,1984-11-16,-,-
8731,1984-11-17,-,-
8732,1984-11-18,-,-
8733,1984-11-19,-,-
8734,1984-11-20,-,-
8735,1984-11-21,-,-
8736,1984-11-22,-,-
8737,1984-11-23,-,-
8738,1984-11-24,-,-
8739,1984-11-25,-,-
8740,1984-11-26,-,-
8741,1984-11-27,-,-
8742,1984-11-28,-,-
8743,1984-11-29,-,-
8744,1984-11-30,-,-
8745,1984-12-01,-,-
8746,1984-12-02,-,-
8747,1984-12-03,-,-
8748,1984-12-04,-,-
8749,1984-12-05,-,-
8750,1984-12-06,-,-
8751,1984-12-07,-,-
8752,1984-12-08,-,-
8753,1984-12-09,-,-
8754,1984-12-10,-,-
8755,1984-12-11,-,-
8756,1984-12-12,-,-
8757,1984-12-13,-,-
8758,1984-12-14,-,-
8759,1984-12-15,-,-
8760,1984-12-16,-,-
8761,1984-12-17,-,-
8762,1984-12-18,-,-
8763,1984-12-19,-,-
8764,1984-12-20,-,-
8765,1984-12-21,-,-
8766,1984-12-22,-,-
8767,1984-12-23,-,-
8768,1984-12-24,-,-
8769,1984-12-25,-,-
8770,1984-12-26,-,-
8771,1984-12-27,-,-
8772,1984-12-28,-,-
8773,1984-12-29,-,-
8774,1984-12-30,-,-
8775,1984-12-31,-,-
8776,1985-01-01,-,-
8777,1985-01-02,-,-
8778,1985-01-03,-,-
8779,1985-01-04,-,-
8780,1985-01-05,-,-
8781,1985-01-06,-,-
8782,1985-01-07,-,-
8783,1985-01-08,-,-
8784,1985-01-09,-,-
8785,1985-01-10,-,-
8786,1985-01-11,-,-
8787,1985-01-12,-,-
8788,1985-01-13,-,-
8789,1985-01-14,-,-
8790,1985-01-15,-,-
8791,1985-01-16,-,-
8792,1985-01-17,-,-
8793,1985-01-18,-,-
8794,1985-01-19,-,-
8795,1985-01-20,-,-
8796,1985-01-21,-,-
8797,1985-01-22,-,-
8798,1985-01-23,-,-
8799,1985-01-24,-,-
8800,1985-01-25,-,-
8801,1985-01-26,-,-
8802,1985-01-27,-,-
8803,1985-01-28,-,-
8804,1985-01-29,-,-
8805,1985-01-30,-,-
8806,1985-01-31,-,-
8807,1985-02-01,-,-
8808,1985-02-02,-,-
8809,1985-02-03,-,-
8810,1985-02-04,-,-
8811,1985-02-05,-,-
8812,1985-02-06,-,-
8813,1985-02-07,-,-
8814,1985-02-08,-,-
8815,1985-02-09,-,-
8816,1985-02-10,-,-
8817,1985-02-11,-,-
8818,1985-02-12,-,-
8819,1985-02-13,-,-
8820,1985-02-14,-,-
8821,1985-02-15,-,-
8822,1985-02-16,-,-
8823,1985-02-17,-,-
8824,1985-02-18,-,-
8825,1985-02-19,-,-
8826,1985-02-20,-,-
8827,1985-02-21,-,-
8828,1985-02-22,-,-
8829,1985-02-23,-,-
8830,1985-02-24,-,-
8831,1985-02-25,-,-
8832,1985-02-26,-,-
8833,1985-02-27,-,-
8834,1985-02-28,-,-
8835,1985-03-01,-,-
8836,1985-03-02,-,-
8837,1985-03-03,-,-
8838,1985-03-04,-,-
8839,1985-03-05,-,-
8840,1985-03-06,-,-
8841,1985-03-07,-,-
8842,1985-03-08,-,-
8843,1985-03-09,-,-
8844,1985-03-10,-,-
8845,1985-03-11,-,-
8846,1985-03-12,-,-
8847,1985-03-13,-,-
8848,1985-03-14,-,-
8849,1985-03-15,-,-
8850,1985-03-16,-,-
8851,1985-03-17,-,-
8852,1985-03-18,-,-
8853,1985-03-19,-,-
8854,1985-03-20,-,-
8855,1985-03-21,-,-
8856,1985-03-22,-,-
8857,1985-03-23,-,-
8858,1985-03-24,-,-
8859,1985-03-25,-,-
8860,1985-03-26,-,-
8861,1985-03-27,-,-
8862,1985-03-28,-,-
8863,1985-03-29,-,-
8864,1985-03-30,-,-
8865,1985-03-31,-,-
8866,1985-04-01,-,-
8867,1985-04-02,-,-
8868,1985-04-03,-,-
8869,1985-04-04,-,-
8870,1985-04-05,-,-
8871,1985-04-06,-,-
8872,1985-04-07,-,-
8873,1985-04-08,-,-
8874,1985-04-09,-,-
8875,1985-04-10,-,-
8876,1985-04-11,-,-
8877,1985-04-12,-,-
8878,1985-04-13,-,-
8879,1985-04-14,-,-
8880,1985-04-15,-,-
8881,1985-04-16,-,-
8882,1985-04-17,-,-
8883,1985-04-18,-,-
8884,1985-04-19,-,-
8885,1985-04-20,-,-
8886,1985-04-21,-,-
8887,1985-04-22,-,-
8888,1985-04-23,-,-
8889,1985-04-24,-,-
8890,1985-04-25,-,-
8891,1985-04-26,-,-
8892,1985-04-27,-,-
8893,1985-04-28,-,-
8894,1985-04-29,-,-
8895,1985-04-30,-,-
8896,1985-05-01,-,-
8897,1985-05-02,-,-
8898,1985-05-03,-,-
8899,1985-05-04,-,-
8900,1985-05-05,-,-
8901,1985-05-06,-,-
8902,1985-05-07,-,-
8903,1985-05-08,-,-
8904,1985-05-09,-,-
8905,1985-05-10,-,-
8906,1985-05-11,-,-
8907,1985-05-12,-,-
8908,1985-05-13,-,-
8909,1985-05-14,-,-
8910,1985-05-15,-,-
8911,1985-05-16,-,-
8912,1985-05-17,-,-
8913,1985-05-18,-,-
8914,1985-05-19,-,-
8915,1985-05-20,-,-
8916,1985-05-21,-,-
8917,1985-05-22,-,-
8918,1985-05-23,-,-
8919,1985-05-24,-,-
8920,1985-05-25,-,-
8921,1985-05-26,-,-
8922,1985-05-27,-,-
8923,1985-05-28,-,-
8924,1985-05-29,-,-
8925,1985-05-30,-,-
8926,1985-05-31,-,-
8927,1985-06-01,-,-
8928,1985-06-02,-,-
8929,1985-06-03,-,-
8930,1985-06-04,-,-
8931,1985-06-05,-,-
8932,1985-06-06,-,-
8933,1985-06-07,-,-
8934,1985-06-08,-,-
8935,1985-06-09,-,-
8936,1985-06-10,-,-
8937,1985-06-11,-,-
8938,1985-06-12,-,-
8939,1985-06-13,-,-
8940,1985-06-14,-,-
8941,1985-06-15,-,-
8942,1985-06-16,-,-
8943,1985-06-17,-,-
8944,1985-06-18,-,-
8945,1985-06-19,-,-
8946,1985-06-20,-,-
8947,1985-06-21,-,-
8948,1985-06-22,-,-
8949,1985-06-23,-,-
8950,1985-06-24,-,-
8951,1985-06-25,-,-
8952,1985-06-26,-,-
8953,1985-06-27,-,-
8954,1985-06-28,-,-
8955,1985-06-29,-,-
8956,1985-06-30,-,-
8957,1985-07-01,-,-
8958,1985-07-02,-,-
8959,1985-07-03,-,-
8960,1985-07-04,-,-
8961,1985-07-05,-,-
8962,1985-07-06,-,-
8963,1985-07-07,-,-
8964,1985-07-08,-,-
8965,1985-07-09,-,-
8966,1985-07-10,-,-
8967,1985-07-11,-,-
8968,1985-07-12,-,-
8969,1985-07-13,-,-
8970,1985-07-14,-,-
8971,1985-07-15,-,-
8972,1985-07-16,-,-
8973,1985-07-17,-,-
8974,1985-07-18,-,-
8975,1985-07-19,-,-
8976,1985-07-20,-,-
8977,1985-07-21,-,-
8978,1985-07-22,-,-
8979,1985-07-23,-,-
8980,1985-07-24,-,-
8981,1985-07-25,-,-
8982,1985-07-26,-,-
8983,1985-07-27,-,-
8984,1985-07-28,-,-
8985,1985-07-29,-,-
8986,1985-07-30,-,-
8987,1985-07-31,-,-
8988,1985-08-01,-,-
8989,1985-08-02,-,-
8990,1985-08-03,-,-
8991,1985-08-04,-,-
8992,1985-08-05,-,-
8993,1985-08-06,-,-
8994,1985-08-07,-,-
8995,1985-08-08,-,-
8996,1985-08-09,-,-
8997,1985-08-10,-,-
8998,1985-08-11,-,-
8999,1985-08-12,-,-
9000,1985-08-13,-,-
9001,1985-08-14,-,-
9002,1985-08-15,-,-
9003,1985-08-16,-,-
9004,1985-08-17,-,-
9005,1985-08-18,-,-
9006,1985-08-19,-,-
9007,1985-08-20,-,-
9008,1985-08-21,-,-
9009,1985-08-22,-,-
9010,1985-08-23,-,-
9011,1985-08-24,-,-
9012,1985-08-25,-,-
9013,1985-08-26,-,-
9014,1985-08-27,-,-
9015,1985-08-28,-,-
9016,1985-08-29,-,-
9017,1985-08-30,-,-
9018,1985-08-31,-,-
9019,1985-09-01,-,-
9020,1985-09-02,-,-
9021,1985-09-03,-,-
9022,1985-09-04,-,-
9023,1985-09-05,-,-
9024,1985-09-06,-,-
9025,1985-09-07,-,-
9026,1985-09-08,-,-
9027,1985-09-09,-,-
9028,1985-09-10,-,-
9029,1985-09-11,-,-
9030,1985-09-12,-,-
9031,1985-09-13,-,-
9032,1985-09-14,-,-
9033,1985-09-15,-,-
9034,1985-09-16,-,-
9035,1985-09-17,-,-
9036,1985-09-18,-,-
9037,1985-09-19,-,-
9038,1985-09-20,-,-
9039,1985-09-21,-,-
9040,1985-09-22,-,-
9041,1985-09-23,-,-
9042,1985-09-24,-,-
9043,1985-09-25,-,-
9044,1985-09-26,-,-
9045,1985-09-27,-,-
9046,1985-09-28,-,-
9047,1985-09-29,-,-
9048,1985-09-30,-,-
9049,1985-10-01,-,-
9050,1985-10-02,-,-
9051,1985-10-03,-,-
9052,1985-10-04,-,-
9053,1985-10-05,-,-
9054,1985-10-06,-,-
9055,1985-10-07,-,-
9056,1985-10-08,-,-
9057,1985-10-09,-,-
9058,1985-10-10,-,-
9059,1985-10-11,-,-
9060,1985-10-12,-,-
9061,1985-10-13,-,-
9062,1985-10-14,-,-
9063,1985-10-15,-,-
9064,1985-10-16,-,-
9065,1985-10-17,-,-
9066,1985-10-18,-,-
9067,1985-10-19,-,-
9068,1985-10-20,-,-
9069,1985-10-21,-,-
9070,1985-10-22,-,-
9071,1985-10-23,-,-
9072,1985-10-24,-,-
9073,1985-10-25,-,-
9074,1985-10-26,-,-
9075,1985-10-27,-,-
9076,1985-10-28,-,-
9077,1985-10-29,-,-
9078,1985-10-30,-,-
9079,1985-10-31,-,-
9080,1985-11-01,-,-
9081,1985-11-02,-,-
9082,1985-11-03,-,-
9083,1985-11-04,-,-
9084,1985-11-05,-,-
9085,1985-11-06,-,-
9086,1985-11-07,-,-
9087,1985-11-08,-,-
9088,1985-11-09,-,-
9089,1985-11-10,-,-
9090,1985-11-11,-,-
9091,1985-11-12,-,-
9092,1985-11-13,-,-
9093,1985-11-14,-,-
9094,1985-11-15,-,-
9095,1985-11-16,-,-
9096,1985-11-17,-,-
9097,1985-11-18,-,-
9098,1985-11-19,-,-
9099,1985-11-20,-,-
9100,1985-11-21,-,-
9101,1985-11-22,-,-
9102,1985-11-23,-,-
9103,1985-11-24,-,-
9104,1985-11-25,-,-
9105,1985-11-26,-,-
9106,1985-11-27,-,-
9107,1985-11-28,-,-
9108,1985-11-29,-,-
9109,1985-11-30,-,-
9110,1985-12-01,-,-
9111,1985-12-02,-,-
9112,1985-12-03,-,-
9113,1985-12-04,-,-
9114,1985-12-05,-,-
9115,1985-12-06,-,-
9116,1985-12-07,-,-
9117,1985-12-08,-,-
9118,1985-12-09,-,-
9119,1985-12-10,-,-
9120,1985-12-11,-,-
9121,1985-12-12,-,-
9122,1985-12-13,-,-
9123,1985-12-14,-,-
9124,1985-12-15,-,-
9125,1985-12-16,-,-
9126,1985-12-17,-,-
9127,1985-12-18,-,-
9128,1985-12-19,-,-
9129,1985-12-20,-,-
9130,1985-12-21,-,-
9131,1985-12-22,-,-
9132,1985-12-23,-,-
9133,1985-12-24,-,-
9134,1985-12-25,-,-
9135,1985-12-26,-,-
9136,1985-12-27,-,-
9137,1985-12-28,-,-
9138,1985-12-29,-,-
9139,1985-12-30,-,-
9140,1985-12-31,-,-
9141,1986-01-01,-,-
9142,1986-01-02,-,-
9143,1986-01-03,-,-
9144,1986-01-04,-,-
9145,1986-01-05,-,-
9146,1986-01-06,-,-
9147,1986-01-07,-,-
9148,1986-01-08,-,-
9149,1986-01-09,-,-
9150,1986-01-10,-,-
9151,1986-01-11,-,-
9152,1986-01-12,-,-
9153,1986-01-13,-,-
9154,1986-01-14,-,-
9155,1986-01-15,-,-
9156,1986-01-16,-,-
9157,1986-01-17,-,-
9158,1986-01-18,-,-
9159,1986-01-19,-,-
9160,1986-01-20,-,-
9161,1986-01-21,-,-
9162,1986-01-22,-,-
9163,1986-01-23,-,-
9164,1986-01-24,-,-
9165,1986-01-25,-,-
9166,1986-01-26,-,-
9167,1986-01-27,-,-
9168,1986-01-28,-,-
9169,1986-01-29,-,-
9170,1986-01-30,-,-
9171,1986-01-31,-,-
9172,1986-02-01,-,-
9173,1986-02-02,-,-
9174,1986-02-03,-,-
9175,1986-02-04,-,-
9176,1986-02-05,-,-
9177,1986-02-06,-,-
9178,1986-02-07,-,-
9179,1986-02-08,-,-
9180,1986-02-09,-,-
9181,1986-02-10,-,-
9182,1986-02-11,-,-
9183,1986-02-12,-,-
9184,1986-02-13,-,-
9185,1986-02-14,-,-
9186,1986-02-15,-,-
9187,1986-02-16,-,-
9188,1986-02-17,-,-
9189,1986-02-18,-,-
9190,1986-02-19,-,-
9191,1986-02-20,-,-
9192,1986-02-21,-,-
9193,1986-02-22,-,-
9194,1986-02-23,-,-
9195,1986-02-24,-,-
9196,1986-02-25,-,-
9197,1986-02-26,-,-
9198,1986-02-27,-,-
9199,1986-02-28,-,-
9200,1986-03-01,-,-
9201,1986-03-02,-,-
9202,1986-03-03,-,-
9203,1986-03-04,-,-
9204,1986-03-05,-,-
9205,1986-03-06,-,-
9206,1986-03-07,-,-
9207,1986-03-08,-,-
9208,1986-03-09,-,-
9209,1986-03-10,-,-
9210,1986-03-11,-,-
9211,1986-03-12,-,-
9212,1986-03-13,-,-
9213,1986-03-14,-,-
9214,1986-03-15,-,-
9215,1986-03-16,-,-
9216,1986-03-17,-,-
9217,1986-03-18,-,-
9218,1986-03-19,-,-
9219,1986-03-20,-,-
9220,1986-03-21,-,-
9221,1986-03-22,-,-
9222,1986-03-23,-,-
9223,1986-03-24,-,-
9224,1986-03-25,-,-
9225,1986-03-26,-,-
9226,1986-03-27,-,-
9227,1986-03-28,-,-
9228,1986-03-29,-,-
9229,1986-03-30,-,-
9230,1986-03-31,-,-
9231,1986-04-01,-,-
9232,1986-04-02,-,-
9233,1986-04-03,-,-
9234,1986-04-04,-,-
9235,1986-04-05,-,-
9236,1986-04-06,-,-
9237,1986-04-07,-,-
9238,1986-04-08,-,-
9239,1986-04-09,-,-
9240,1986-04-10,-,-
9241,1986-04-11,-,-
9242,1986-04-12,-,-
9243,1986-04-13,-,-
9244,1986-04-14,-,-
9245,1986-04-15,-,-
9246,1986-04-16,-,-
9247,1986-04-17,-,-
9248,1986-04-18,-,-
9249,1986-04-19,-,-
9250,1986-04-20,-,-
9251,1986-04-21,-,-
9252,1986-04-22,-,-
9253,1986-04-23,-,-
9254,1986-04-24,-,-
9255,1986-04-25,-,-
9256,1986-04-26,-,-
9257,1986-04-27,-,-
9258,1986-04-28,-,-
9259,1986-04-29,-,-
9260,1986-04-30,-,-
9261,1986-05-01,-,-
9262,1986-05-02,-,-
9263,1986-05-03,-,-
9264,1986-05-04,-,-
9265,1986-05-05,-,-
9266,1986-05-06,-,-
9267,1986-05-07,-,-
9268,1986-05-08,-,-
9269,1986-05-09,-,-
9270,1986-05-10,-,-
9271,1986-05-11,-,-
9272,1986-05-12,-,-
9273,1986-05-13,-,-
9274,1986-05-14,-,-
9275,1986-05-15,-,-
9276,1986-05-16,-,-
9277,1986-05-17,-,-
9278,1986-05-18,-,-
9279,1986-05-19,-,-
9280,1986-05-20,-,-
9281,1986-05-21,-,-
9282,1986-05-22,-,-
9283,1986-05-23,-,-
9284,1986-05-24,-,-
9285,1986-05-25,-,-
9286,1986-05-26,-,-
9287,1986-05-27,-,-
9288,1986-05-28,-,-
9289,1986-05-29,-,-
9290,1986-05-30,-,-
9291,1986-05-31,-,-
9292,1986-06-01,-,-
9293,1986-06-02,-,-
9294,1986-06-03,-,-
9295,1986-06-04,-,-
9296,1986-06-05,-,-
9297,1986-06-06,-,-
9298,1986-06-07,-,-
9299,1986-06-08,-,-
9300,1986-06-09,-,-
9301,1986-06-10,-,-
9302,1986-06-11,-,-
9303,1986-06-12,-,-
9304,1986-06-13,-,-
9305,1986-06-14,-,-
9306,1986-06-15,-,-
9307,1986-06-16,-,-
9308,1986-06-17,-,-
9309,1986-06-18,-,-
9310,1986-06-19,-,-
9311,1986-06-20,-,-
9312,1986-06-21,-,-
9313,1986-06-22,-,-
9314,1986-06-23,-,-
9315,1986-06-24,-,-
9316,1986-06-25,-,-
9317,1986-06-26,-,-
9318,1986-06-27,-,-
9319,1986-06-28,-,-
9320,1986-06-29,-,-
9321,1986-06-30,-,-
9322,1986-07-01,-,-
9323,1986-07-02,-,-
9324,1986-07-03,-,-
9325,1986-07-04,-,-
9326,1986-07-05,-,-
9327,1986-07-06,-,-
9328,1986-07-07,-,-
9329,1986-07-08,-,-
9330,1986-07-09,-,-
9331,1986-07-10,-,-
9332,1986-07-11,-,-
9333,1986-07-12,-,-
9334,1986-07-13,-,-
9335,1986-07-14,-,-
9336,1986-07-15,-,-
9337,1986-07-16,-,-
9338,1986-07-17,-,-
9339,1986-07-18,-,-
9340,1986-07-19,-,-
9341,1986-07-20,-,-
9342,1986-07-21,-,-
9343,1986-07-22,-,-
9344,1986-07-23,-,-
9345,1986-07-24,-,-
9346,1986-07-25,-,-
9347,1986-07-26,-,-
9348,1986-07-27,-,-
9349,1986-07-28,-,-
9350,1986-07-29,-,-
9351,1986-07-30,-,-
9352,1986-07-31,-,-
9353,1986-08-01,-,-
9354,1986-08-02,-,-
9355,1986-08-03,-,-
9356,1986-08-04,-,-
9357,1986-08-05,-,-
9358,1986-08-06,-,-
9359,1986-08-07,-,-
9360,1986-08-08,-,-
9361,1986-08-09,-,-
9362,1986-08-10,-,-
9363,1986-08-11,-,-
9364,1986-08-12,-,-
9365,1986-08-13,-,-
9366,1986-08-14,-,-
9367,1986-08-15,-,-
9368,1986-08-16,-,-
9369,1986-08-17,-,-
9370,1986-08-18,-,-
9371,1986-08-19,-,-
9372,1986-08-20,-,-
9373,1986-08-21,-,-
9374,1986-08-22,-,-
9375,1986-08-23,-,-
9376,1986-08-24,-,-
9377,1986-08-25,-,-
9378,1986-08-26,-,-
9379,1986-08-27,-,-
9380,1986-08-28,-,-
9381,1986-08-29,-,-
9382,1986-08-30,-,-
9383,1986-08-31,-,-
9384,1986-09-01,-,-
9385,1986-09-02,-,-
9386,1986-09-03,-,-
9387,1986-09-04,-,-
9388,1986-09-05,-,-
9389,1986-09-06,-,-
9390,1986-09-07,-,-
9391,1986-09-08,-,-
9392,1986-09-09,-,-
9393,1986-09-10,-,-
9394,1986-09-11,-,-
9395,1986-09-12,-,-
9396,1986-09-13,-,-
9397,1986-09-14,-,-
9398,1986-09-15,-,-
9399,1986-09-16,-,-
9400,1986-09-17,-,-
9401,1986-09-18,-,-
9402,1986-09-19,-,-
9403,1986-09-20,-,-
9404,1986-09-21,-,-
9405,1986-09-22,-,-
9406,1986-09-23,-,-
9407,1986-09-24,-,-
9408,1986-09-25,-,-
9409,1986-09-26,-,-
9410,1986-09-27,-,-
9411,1986-09-28,-,-
9412,1986-09-29,-,-
9413,1986-09-30,-,-
9414,1986-10-01,-,-
9415,1986-10-02,-,-
9416,1986-10-03,-,-
9417,1986-10-04,-,-
9418,1986-10-05,-,-
9419,1986-10-06,-,-
9420,1986-10-07,-,-
9421,1986-10-08,-,-
9422,1986-10-09,-,-
9423,1986-10-10,-,-
9424,1986-10-11,-,-
9425,1986-10-12,-,-
9426,1986-10-13,-,-
9427,1986-10-14,-,-
9428,1986-10-15,-,-
9429,1986-10-16,-,-
9430,1986-10-17,-,-
9431,1986-10-18,-,-
9432,1986-10-19,-,-
9433,1986-10-20,-,-
9434,1986-10-21,-,-
9435,1986-10-22,-,-
9436,1986-10-23,-,-
9437,1986-10-24,-,-
9438,1986-10-25,-,-
9439,1986-10-26,-,-
9440,1986-10-27,-,-
9441,1986-10-28,-,-
9442,1986-10-29,-,-
9443,1986-10-30,-,-
9444,1986-10-31,-,-
9445,1986-11-01,-,-
9446,1986-11-02,-,-
9447,1986-11-03,-,-
9448,1986-11-04,-,-
9449,1986-11-05,-,-
9450,1986-11-06,-,-
9451,1986-11-07,-,-
9452,1986-11-08,-,-
9453,1986-11-09,-,-
9454,1986-11-10,-,-
9455,1986-11-11,-,-
9456,1986-11-12,-,-
9457,1986-11-13,-,-
9458,1986-11-14,-,-
9459,1986-11-15,-,-
9460,1986-11-16,-,-
9461,1986-11-17,-,-
9462,1986-11-18,-,-
9463,1986-11-19,-,-
9464,1986-11-20,-,-
9465,1986-11-21,-,-
9466,1986-11-22,-,-
9467,1986-11-23,-,-
9468,1986-11-24,-,-
9469,1986-11-25,-,-
9470,1986-11-26,-,-
9471,1986-11-27,-,-
9472,1986-11-28,-,-
9473,1986-11-29,-,-
9474,1986-11-30,-,-
9475,1986-12-01,-,-
9476,1986-12-02,-,-
9477,1986-12-03,-,-
9478,1986-12-04,-,-
9479,1986-12-05,-,-
9480,1986-12-06,-,-
9481,1986-12-07,-,-
9482,1986-12-08,-,-
9483,1986-12-09,-,-
9484,1986-12-10,-,-
9485,1986-12-11,-,-
9486,1986-12-12,-,-
9487,1986-12-13,-,-
9488,1986-12-14,-,-
9489,1986-12-15,-,-
9490,1986-12-16,-,-
9491,1986-12-17,-,-
9492,1986-12-18,-,-
9493,1986-12-19,-,-
9494,1986-12-20,-,-
9495,1986-12-21,-,-
9496,1986-12-22,-,-
9497,1986-12-23,-,-
9498,1986-12-24,-,-
9499,1986-12-25,-,-
9500,1986-12-26,-,-
9501,1986-12-27,-,-
9502,1986-12-28,-,-
9503,1986-12-29,-,-
9504,1986-12-30,-,-
9505,1986-12-31,-,-
9506,1987-01-01,-,-
9507,1987-01-02,-,-
9508,1987-01-03,-,-
9509,1987-01-04,-,-
9510,1987-01-05,-,-
9511,1987-01-06,-,-
9512,1987-01-07,-,-
9513,1987-01-08,-,-
9514,1987-01-09,-,-
9515,1987-01-10,-,-
9516,1987-01-11,-,-
9517,1987-01-12,-,-
9518,1987-01-13,-,-
9519,1987-01-14,-,-
9520,1987-01-15,-,-
9521,1987-01-16,-,-
9522,1987-01-17,-,-
9523,1987-01-18,-,-
9524,1987-01-19,-,-
9525,1987-01-20,-,-
9526,1987-01-21,-,-
9527,1987-01-22,-,-
9528,1987-01-23,-,-
9529,1987-01-24,-,-
9530,1987-01-25,-,-
9531,1987-01-26,-,-
9532,1987-01-27,-,-
9533,1987-01-28,-,-
9534,1987-01-29,-,-
9535,1987-01-30,-,-
9536,1987-01-31,-,-
9537,1987-02-01,-,-
9538,1987-02-02,-,-
9539,1987-02-03,-,-
9540,1987-02-04,-,-
9541,1987-02-05,-,-
9542,1987-02-06,-,-
9543,1987-02-07,-,-
9544,1987-02-08,-,-
9545,1987-02-09,-,-
9546,1987-02-10,-,-
9547,1987-02-11,-,-
9548,1987-02-12,-,-
9549,1987-02-13,-,-
9550,1987-02-14,-,-
9551,1987-02-15,-,-
9552,1987-02-16,-,-
9553,1987-02-17,-,-
9554,1987-02-18,-,-
9555,1987-02-19,-,-
9556,1987-02-20,-,-
9557,1987-02-21,-,-
9558,1987-02-22,-,-
9559,1987-02-23,-,-
9560,1987-02-24,-,-
9561,1987-02-25,-,-
9562,1987-02-26,-,-
9563,1987-02-27,-,-
9564,1987-02-28,-,-
9565,1987-03-01,-,-
9566,1987-03-02,-,-
9567,1987-03-03,-,-
9568,1987-03-04,-,-
9569,1987-03-05,-,-
9570,1987-03-06,-,-
9571,1987-03-07,-,-
9572,1987-03-08,-,-
9573,1987-03-09,-,-
9574,1987-03-10,-,-
9575,1987-03-11,-,-
9576,1987-03-12,-,-
9577,1987-03-13,-,-
9578,1987-03-14,-,-
9579,1987-03-15,-,-
9580,1987-03-16,-,-
9581,1987-03-17,-,-
9582,1987-03-18,-,-
9583,1987-03-19,-,-
9584,1987-03-20,-,-
9585,1987-03-21,-,-
9586,1987-03-22,-,-
9587,1987-03-23,-,-
9588,1987-03-24,-,-
9589,1987-03-25,-,-
9590,1987-03-26,-,-
9591,1987-03-27,-,-
9592,1987-03-28,-,-
9593,1987-03-29,-,-
9594,1987-03-30,-,-
9595,1987-03-31,-,-
9596,1987-04-01,-,-
9597,1987-04-02,-,-
9598,1987-04-03,-,-
9599,1987-04-04,-,-
9600,1987-04-05,-,-
9601,1987-04-06,-,-
9602,1987-04-07,-,-
9603,1987-04-08,-,-
9604,1987-04-09,-,-
9605,1987-04-10,-,-
9606,1987-04-11,-,-
9607,1987-04-12,-,-
9608,1987-04-13,-,-
9609,1987-04-14,-,-
9610,1987-04-15,-,-
9611,1987-04-16,-,-
9612,1987-04-17,-,-
9613,1987-04-18,-,-
9614,1987-04-19,-,-
9615,1987-04-20,-,-
9616,1987-04-21,-,-
9617,1987-04-22,-,-
9618,1987-04-23,-,-
9619,1987-04-24,-,-
9620,1987-04-25,-,-
9621,1987-04-26,-,-
9622,1987-04-27,-,-
9623,1987-04-28,-,-
9624,1987-04-29,-,-
9625,1987-04-30,-,-
9626,1987-05-01,-,-
9627,1987-05-02,-,-
9628,1987-05-03,-,-
9629,1987-05-04,-,-
9630,1987-05-05,-,-
9631,1987-05-06,-,-
9632,1987-05-07,-,-
9633,1987-05-08,-,-
9634,1987-05-09,-,-
9635,1987-05-10,-,-
9636,1987-05-11,-,-
9637,1987-05-12,-,-
9638,1987-05-13,-,-
9639,1987-05-14,-,-
9640,1987-05-15,-,-
9641,1987-05-16,-,-
9642,1987-05-17,-,-
9643,1987-05-18,-,-
9644,1987-05-19,-,-
9645,1987-05-20,-,-
9646,1987-05-21,-,-
9647,1987-05-22,-,-
9648,1987-05-23,-,-
9649,1987-05-24,-,-
9650,1987-05-25,-,-
9651,1987-05-26,-,-
9652,1987-05-27,-,-
9653,1987-05-28,-,-
9654,1987-05-29,-,-
9655,1987-05-30,-,-
9656,1987-05-31,-,-
9657,1987-06-01,-,-
9658,1987-06-02,-,-
9659,1987-06-03,-,-
9660,1987-06-04,-,-
9661,1987-06-05,-,-
9662,1987-06-06,-,-
9663,1987-06-07,-,-
9664,1987-06-08,-,-
9665,1987-06-09,-,-
9666,1987-06-10,-,-
9667,1987-06-11,-,-
